ARTIST_NAME-SONG_NAME	ARTIST_URL	SONG_NAME	SONG_URL	LYRICS
beach boys-mama says	https://www.azlyrics.com/b/beachboys.html	mama says	https://www.azlyrics.com/lyrics/beachboys/mamasays.html	eat a lot sleep a lot brush 'em like crazy, run a lot do a lot never be lazy, eat a lot sleep a lot brush 'em like crazy, run a lot do a lot never be lazy, eat a lot sleep a lot brush 'em like crazy, run a lot do a lot never be lazy, eat a lot sleep a lot brush 'em like crazy, run a lot do a lot never be lazy, never be lazy be lazy, eat a lot sleep a lot brush 'em like crazy, run a lot do a lot never be lazy boy, poof!
beach boys-meant for you	https://www.azlyrics.com/b/beachboys.html	meant for you	https://www.azlyrics.com/lyrics/beachboys/meantforyou.html	as i sit and close my eyes, there's peace in my mind, and i'm hoping that you'll find it too, and these feelings in my heart, i know are meant for you, meant for you
beach boys-friends	https://www.azlyrics.com/b/beachboys.html	friends	https://www.azlyrics.com/lyrics/beachboys/friends.html	we've been friends now for so many years, we've been together through the good times and the tears, turned each other on to the good things that life has to give, we drift apart for a little bit of a spell, one night i get a call and i know that you're well, and days i was down you would help me get out of my hole, ohhhhhhhh, let's be friends, let's be friends, let's be friends, you told me when my girl was untrue, i loaned you money when the funds weren't too cool, i talked your folks out of making you cut off your hair, we've been friends now for so many years, we've been together through the good times and the tears, dim dipple ee dim dipple ay dim dipple oo dim dee aye oh
beach boys-wake the world	https://www.azlyrics.com/b/beachboys.html	wake the world	https://www.azlyrics.com/lyrics/beachboys/waketheworld.html	one by one the stars appear, the light of the day is no longer here, one by one the stars disappear, the sky grows brighter every minute of the sunrise, wake the world with a brand new morning, say hello to another fine morning, got my face in the running water, making my life so much brighter, moon shines bright, asleep in my bed, like so many people got a big day ahead of me, wake the world with a brand new morning, say hello to another fine morning, wouldn't miss it for all of its glory, i'll be there when you're calling me, one by one the stars appear, the light of the day is no longer here
beach boys-be here in the morning	https://www.azlyrics.com/b/beachboys.html	be here in the morning	https://www.azlyrics.com/lyrics/beachboys/behereinthemorning.html	it's been such a long day so you better hurry home, lit all my incense and i wish you were home, only five minutes and you walk through my door, be here in the morning, be here in the evening, be here and make my life full, be here in the morning, be here in the evening, be here and make my life, stay here on the weekend and unplug the phone, no calls from korthoff, parks, or grillo, i only hope that you come here alone, be here in the morning, be here in the evening, be here and make my life full, be here in the morning, be here in the evening, be here and make my life, be here in the morning, be here in the evening, be here and make my life
beach boys-when a man needs a woman	https://www.azlyrics.com/b/beachboys.html	when a man needs a woman	https://www.azlyrics.com/lyrics/beachboys/whenamanneedsawoman.html	you know it makes you nervous, when you wait for you boy, you wait nine months for a bundle of joy, there's a baby, yes, there's a baby about to be born, and someday i'll put my son on my knee, and his little eyes will be looking at me, then i'll tell him, when a man needs a woman, they make things like you, my son, when a man needs a woman, they make things like you, my son, a man needs a woman, like a woman needs a man, when the two get together, oh oh oh, pretty soon we'll be a family of three, then it's not gonna be just you and me, we'll share all the goodies, with the one we bring in the world, when a man needs a woman, they make things like you, my son
beach boys-anna lee, the healer	https://www.azlyrics.com/b/beachboys.html	anna lee, the healer	https://www.azlyrics.com/lyrics/beachboys/annaleethehealer.html	anna lee, anna lee, the healer, healer with the healing hands, makes you well as quick as she can, you'd love to see those smiling eyes, of anna lee, from the himalaya mountain side, up in rishikesh, to a california beach house, facing towards the sea, goes a gal who got her fame, by going round healing folks, anna lee, anna lee, the healer, healer with the healing hands, makes you well as quick as she can, you'd feel those healing hands, of anna lee, when she gets a chance to help someone, she's really happy, if you trust her with your ill, she'll quickly make you see, she can fix things up for you, just like she did for me, anna lee, anna lee, the healer, she cures people with her hands, i'm just one of her many fans, you'd love to feel those healing hands, of anna lee, the healer, the healer, the healer, the healer
beach boys-little bird	https://www.azlyrics.com/b/beachboys.html	little bird	https://www.azlyrics.com/lyrics/beachboys/littlebird.html	little bird up in a tree, looked down and sang a song to me, of how it began, na na na na na na, na na na na na na, na na na na na na, the trout in the shiny brook, gave the worm another look, and told me not to worry, about my life, na na na na na na, na na na na na na, na na na na na na, tree in my own backyard, stands all alone, bears fruit for me, and it tastes so good, where's my pretty bird, he must have flown away, if i keep singing, he'll come back someday, dawn, bird's still gone, guess i'll go mow the lawn, what a day, what a day, oooo, what a beautiful day this is, ooooooooo, little bird up in a tree, looked down a sang a song to me, the trout in a shiny brook, gave the worm another look, and told me not to worry about my life, little bird looked down, and sang a song to me, little bird looked down, and sang a songto me, little bird looked down, and sang a song to me
beach boys-be still	https://www.azlyrics.com/b/beachboys.html	be still	https://www.azlyrics.com/lyrics/beachboys/bestill.html	you know, you know you are, be still and know you are, your life is meant for joy, it's all so deep within, oh, your life is beautiful, a seed becomes a tree, a mountain into a sky, this life is meant to be, oh, now is the time life begins, take that simple path, and love will set you free, live in harmony, and love will set you free, oh, you know, you know you are, be still and know you are, you know, you know you are, be still and know you are
beach boys-busy doin' nothin'	https://www.azlyrics.com/b/beachboys.html	busy doin' nothin'	https://www.azlyrics.com/lyrics/beachboys/busydoinnothin.html	i had to fix a lot of things this morning, 'cause they were so scrambled, but now it's okay, i tell you i've got enough to do, the afternoon was filled up with phone calls, what a hot sticky day, yeah yeah yeah, the air is cooling down, take all the time you need, it's a lovely night, if you decide to come, you're gonna do it right, drive for a couple miles, you'll see a sign and turn left, for a couple blocks, next is mine, you'll turn left on a little road, it's a bumpy one, you'll see a white fence, move the gate and drive through on the left side, come right in, and you'll find me in my house somewhere, keeping busy while i wait, i get a lot of thoughts in the morning, i write 'em all down, if it wasn't for that, i'd forget 'em in a while, and lately i've been thinking bout a good friend, i'd like to see more of, yeah yeah yeah, i think i'll make a call, i wrote a number down, but i lost it, so i searched through my pocket book, i couldn't find it, so i sat and concentrated on the number, and slowly it came to me, so i dialed it, and i let it ring a few times, there was no answer, so i let it ring a little more, still no answer, so i hung up the telephone, got some paper and sharpened up a pencil, and wrote a letter to my friend
beach boys-transcendental meditation	https://www.azlyrics.com/b/beachboys.html	transcendental meditation	https://www.azlyrics.com/lyrics/beachboys/transcendentalmeditation.html	transcendental meditation, can emancipate the man, a get you feeling grand, fusion of, the never changing wind, the ever changing wind, the never changing world, it's good, it's good, it's good, it's good, it's good, transcendental meditation, transcendental meditation, can emancipate the man, and get you feeling grand, it's good
beach boys-do it again	https://www.azlyrics.com/b/beachboys.html	do it again	https://www.azlyrics.com/lyrics/beachboys/doitagain.html	it's automatic when i, talk with old friends, the conversation turns to, girls we knew when their, hair was soft and long and the, beach was the place to go, suntanned bodies and, waves of sunshine the, california girls and a, beautiful coastline, warmed up weather, let's get together and, do it again, with a girl the lonely sea looks good in moonlight, makes your nighttimes warm and out of sight, been so long, well i've been thinking 'bout, all the places we've surfed and danced and, all the faces we've missed so let's get, back together and do it again, ow!
beach boys-i can hear music	https://www.azlyrics.com/b/beachboys.html	i can hear music	https://www.azlyrics.com/lyrics/beachboys/icanhearmusic.html	ahhhhhh oooooo, this is the way, i always dreamed it would be, the way that it is, oh oh, when you are holding me, i never had a love of my own, maybe that's why when we're all alone, i can hear music, i can hear music, the sound of the city baby seems to disappear, i can hear music, sweet sweet music, whenever you touch me baby, whenever you're near, lovin' you, it keeps me satisfied, and i can't explain, oh no, the way i'm feeling inside, you look at me we kiss and then, i close my eyes and here it comes again, i can hear music, i can hear music, the sound of the city baby seems to disappear, i can hear music, sweet sweet music, whenever you touch me baby, whenever you're near, i hear the music all the time, yeah, i hear the music, hold me tight now baby, i hear the music all the time, i hear the music, i hear the music, ahhhhh, i can hear music, i can hear music, the sound of the city baby seems to disappear, i can hear music, sweet sweet music, whenever you touch me baby, whenever you're near
beach boys-all i want to do	https://www.azlyrics.com/b/beachboys.html	all i want to do	https://www.azlyrics.com/lyrics/beachboys/alliwanttodo.html	you ain't got time for diamonds, and you pay no mind to gold, you gave up everything you had, but there's one thing i want you to hold, come let the power through you, come on and let me thrill you, mama now, come on baby, come on baby, i just want to do it with you, well i don't care where you want to go, just so you go with me, and i don't care what you want to do, but make sure you do it with me, all i want to do with you, well i just make-a some love to you, come on baby, come on baby, i said baby, i just want to do it to you, all night lo-ong, yeah yeah, come on baby, i said baby, i just want to make it with you, ohhhh, come on, come on come on come on baby,
beach boys-cotton fields (the cotton song)	https://www.azlyrics.com/b/beachboys.html	cotton fields (the cotton song)	https://www.azlyrics.com/lyrics/beachboys/cottonfieldsthecottonsong.html	when i was a little bitty baby, my mama done rock me in the cradle, in them old cotton fields back home, it was back in louisiana, just about a mile from texarkana, in them old cotton fields back home, let me tell you now well got me in a fix, i caught a nail in my tire doing lickitey splits, i had to walk a long long way to town, came upon a nice old man well he had a hat on, wait a minute mister can you give me some directions, i gonna want to be right off for home, don't care if them cotton balls get rotten, when i got you baby, who needs cotton, in them old cotton fields back home, brother only one thing more that's gonna warm you, a summer's day out in california, it's gonna be those cotton fields back home, it was back in louisiana, just about a mile from texarkana, give me them cotton fields, let me hear it for the cotton fields, you know that there's just no place like home, well boy it sure feels good to breathe the air back home, you shoulda seen their faces when they seen how i grown, in them old cotton fields back home
beach boys-time to get alone	https://www.azlyrics.com/b/beachboys.html	time to get alone	https://www.azlyrics.com/lyrics/beachboys/timetogetalone.html	i looked at you baby, and what did i see, i saw love in your eyes, made me feel so warm inside, now look at me baby, and what do you see, you see love in my eyes, gleaming just for you, and now we know it's, time to get alone, to get alone, and just be together, we'll only be together, come and do a couple days, just a ways, away from the people, and safe from the people, the pine-scented air, smells so good in the snow, in our toboggan we'll go, screaming down the mountainside, the touch of your cheeks, when they're rosy and cold, feels so cozy to hold, just to take you close, and make you warm and, time to get alone, to get alone, and just be together, we'll only be together, come and do a couple days, just a ways, away from the people, and safe from the people, lyin' down on our backs, lookin' at the sky, looking down through the valley so, deep and wide, aren't you glad we finally got away, glad we finally got away, aren't you glad we finally got away, now i looked around baby, and what do i see, i see love in your eyes, and i'm so glad that we, finally had some, time to get alone, to get alone, and just be together, we'll only be together, come and do a couple days, just a ways, away from the people, and safe from the people
beach boys-never learn not to love	https://www.azlyrics.com/b/beachboys.html	never learn not to love	https://www.azlyrics.com/lyrics/beachboys/neverlearnnottolove.html	cease to resist, come on say you love me, give up your world, come on and be with me, i'm your kind, i'm your kind, and i see, come on come on, ooo i love you pretty girl, my life is yours, and you can have my world, i'm your kind, i'm your kind, and i see, never had a lesson i ever learned, i know i could never learn not to love you, come in now closer, come in closer closer closer ahhhh, submission is a gift, give it to your lover, love and understanding is for one another, i'm your kind, i'm your kind, and i see, never had a lesson i ever learned, i know i could never learn not to love you, come in now closer, come in closer come in closer ahhhh, ahhh-ahhh-ahhh-ahhh-ahhhhhh, ahhh-ahhh-ahhh-ahhh-ahhhhhh
beach boys-cabinessence	https://www.azlyrics.com/b/beachboys.html	cabinessence	https://www.azlyrics.com/lyrics/beachboys/cabinessence.html	light the lamp and fire mellow, cabin essence timely hello, welcomes the time for a change. lost and found, you still remain there. you'll find a meadow filled with grain there. i'll give you a home on the range. who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, i want to watch you windblown facing, waves of wheat for your embracing. folks sing a song of the grange. nestle in a kiss below there. the constellations ebb and flow there. and witness our home on the range. who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, who ran the iron horse?, have you seen the grand coolie workin' on the railroad?, have you seen the grand coolie workin' on the railroad?, have you seen the grand coolie workin' on the railroad?, over and over, the crow cries uncover the cornfield. over and over, the thresher and hover the wheat field. over and over, the crow cries uncover the cornfield. over and over, the thresher and hover the wheat field. over and over, the crow cries uncover the cornfield. over and over, the thresher and hover the wheat field.
beach boys-slip on through	https://www.azlyrics.com/b/beachboys.html	slip on through	https://www.azlyrics.com/lyrics/beachboys/sliponthrough.html	lots of people with no place to go, i know a place where you can go, you've got the ticket, come on slip inside, and let my song take you for a ride, come on won't you let me be, by your side from now and eternity, 'cause i love you, baby i do and now, can't you see, what has come over me, oh my life is growing like a big oak tree, 'cause i love you, baby i do and now, can't you see, why don't you come and let me kiss and make it better, i'm not the one who came and left it later, now you relax, let your mind go free, you won't regret the feeling you receive, come on won't you let me be, by your side for now and eternity, 'cause i love you, baby i do and now, can't you see, what has come over me, for my life is growing like a big oak tree, 'cause i love you, baby i do and now, can't you see, my love is growin', your heart is knowin', our love is growin', mama, oh can't you see, what has come over me, for my li-i-ife, can't you see, what has come over me, for my li-i-i-i-fe
beach boys-this whole world	https://www.azlyrics.com/b/beachboys.html	this whole world	https://www.azlyrics.com/lyrics/beachboys/thiswholeworld.html	i'm thinking about a-this whole world, late at night i think about the love of this whole world, lots of different people everywhere, and when i go anywhere i see love i see love i see love, when girls get mad at boys and go, many times they're just putting on a show, but when they leave you wait alone, you are there like everywhere like everyone you see, happy cause your living and your free, now here comes another day for your love, love, woo oo oo oo ooo ooo oo oo, aummmmm wooo wooooo bop didit, late at night i think about the love of this whole world, oomm dot dit it, oomm dot dit it, oomm dot dit it
beach boys-add some music	https://www.azlyrics.com/b/beachboys.html	add some music	https://www.azlyrics.com/lyrics/beachboys/addsomemusic.html	the sunday mornin' gospel goes good with the soul, there's blues, folk, and country, and rock like a rollin' stone, the world could come together as one, if everybody under the sun, add some music to your day, a bob didit a bop didit, you'll hear it while you're walkin' by a neighbor's home, you'll hear it faintly in the distance when you're on the phone, you're sittin' in a dentist's chair, and they've got music for you there, to add some music, to your day, a bob didit a bop didit, add some music music everywhere, add some add some add some add some music, your doctor knows it keeps you calm, your preacher adds it to his psalms, so add some music, to your day, music, when you're alone, is like a companion, for your lonely soul, oo oo oo woo oo woo oo oo oo oooo, when day is over, i close my tired eyes, music is in my soul, at a movie you can feel it touching your heart, and on every day of the summertime, you'll hear children chasing ice cream carts, they'll play it on your wedding day, there must be 'bout a million ways, to add some music, to your day, add some music to your day, add some music to your day, add some music to your day, add some music to your day, add some music to your day
beach boys-got to know the woman	https://www.azlyrics.com/b/beachboys.html	got to know the woman	https://www.azlyrics.com/lyrics/beachboys/gottoknowthewoman.html	i just met a woman on my way home, she just blew my mind, my heart was a-pumpin', i mean all the way home, got to know the woman, whoa i got to know the woman, i love the way you move, you make-a make me feel like a man, love the way you're lookin', you look like you like it, too, got to know the woman, got to know the woman, ooooooooooo, (got to got to got to got to know the woman, if you feel the feel i feel, haha you dig the feel of me, love the way you feel dear, ah, you make a make a man out of me, come on, come on come on and do the chicken, i mean ah ha ha ha ha ha, baby, i'm gonna tell you somethin' right now, you got so much soul you blow my mind, oh baby, there's just one thing i want to say, ooooooooooo, (got to got to got to got to know the woman, (got to got to got to got to know the woman,
beach boys-deirdre	https://www.azlyrics.com/b/beachboys.html	deirdre	https://www.azlyrics.com/lyrics/beachboys/deirdre.html	deirdre, the trouble you had, it wasn't so bad, it's only life and what you're livin' for, sit down right here, i'll send away your tears, well we don't have to talk about it much more, good things turn bad but it's over now, so don't look sad 'cause you're older now, lots of people miss deirdre, you're back again, you still have all your friends, and they used to ask me why'd you go away deirdre, oo hoo hooo, what could i say, that you ran away, don't you think it's time that you stayed right near me, these nights, pretty nights, that were meant to be, with you and me, it's the way that we, always had our love, deirdre, i love your red hair, deirdre, do do do do do do, dear dear dear deirdre, i'm glad you're home again, oo ooo ooo, ooo hoooo, oooo hoooo, baby 1 2 3 and you're back with me, ooo hooo, tomorrow at ten, i'll wake you and then, we'll take a bath and then i'll laugh again with deirdre, you may not live with me every day, all that i care is that we find a way, to stay together with deirdre, deirdre, do do do do do do, dear dear dear deirdre, ooo do do do do do do, ooo do do do do do do
beach boys-long promised road	https://www.azlyrics.com/b/beachboys.html	long promised road	https://www.azlyrics.com/lyrics/beachboys/longpromisedroad.html	so hard to answer future's riddle, when ahead is seeming so far behind, so hard to laugh a child-like giggle, when the tears start to torture my mind, so hard to shed the life of before, to let my soul automatically soar, but i hit hard at the battle that's confronting me, yeah, knock down all the roaddblocks a-stumbling me, throw off all the shackles that are binding me down, sew up the wounds of evolution, and the now starts to get in my way, so what if life's a revelation, if the mind speaks of only today, so real, the pain growing in my soul, of climbing up to reality's goal, but i hit hard at the battle that's confronting me, yeah, knock down all the roaddblocks a-stumbling me, throw off all the shackles that are binding me down, long promised road, trail starts at dawn, carries on to the season's ending, long promised road, flows to the source, gentle force, never ending, never ending, so hard to lift the jeweled sceptre, when the weight turns a smile to a frown, so hard to drink of passion nectar, when the taste of life's holding me down, so hard to plant the seed of reform, to set my sights on defeating the storm, so i hit hard at the battle that's confronting me, yeah, knock down all the roaddblocks a-stumbling me, throw off all the shackles that are binding me down, oh, yeah-eah-eah-eah, hit hard at the battle that's confronting me, yeah, knock down all the roaddblocks a-stumbling me, throw off all the shackles that are binding me down, oh, yeah-eah-eah-eah, hit hard at the battle that's confronting me, yeah, knock down all the roaddblocks a-stumbling me, throw off all the shackles that are binding me down, i'd love to see you, i'd love to see you, i'd love to see you, i'd love to see you, i'd love to see you
beach boys-take a load off your feet	https://www.azlyrics.com/b/beachboys.html	take a load off your feet	https://www.azlyrics.com/lyrics/beachboys/takealoadoffyourfeet.html	i do them when i'm down in the tub, with avocado cream they'll take a rub, they wrinkle like a-raisins if i stay too long, i wouldn't want to do it wrong, they'll put you in the driver's seat, and to the table when you want to eat, but when you go to sit down in your chair, something else has got to put you there, take good care of your feet, pete, you better watch out what you eat, pete, better take care of your life, 'cause nobody else will, they'll twinkle when you fall in love, and put you there when you jump up above, when you're on the spot, get them right under you, one, then the other too, if you want to do the right thing for them, just take a walk in the grass, but don't you catch yourself fallin', or steppin' on a piece of glass, pete knows all the treacherous blows, the fallen arches and the cramp in the toes, he went to h. e. l. p. and got some sandals new, and dusty old saunas too, take a load of your feet pete, you better watch out what you eat, better take care of your life, 'cause nobody else will, do do do do do do do do do do, do do do do do do do do do do, do do do do do do do do do do
beach boys-disney girls	https://www.azlyrics.com/b/beachboys.html	disney girls	https://www.azlyrics.com/lyrics/beachboys/disneygirls.html	clearing skies and drying eyes, now i see your smile, darkness goes and softness shows, a changing style, just in time words that rhyme, well bless your soul, now i'll fill your hands, with kisses and a tootsie roll, oh reality, it's not for me, and it makes me laugh, oh, fantasy world and disney girls, i'm coming back, patti page and summer days, on old cape cod, happy times making wine, in my garage, country shade and lemonade, guess i'm slowing down, it's a turned back world, with a local girl, in a smaller town, open cars and clearer stars, that's what i've lacked, but fantasy world and disney girls, i'm coming back, love.hi rick and dave, hi pop.well good morning mom, love.get up guess what, i'm in love with a girl i found, she's really swell, cause she likes, church, bingo chances and old time dances, all my life i spent the night, with dreams of you, and the warmth i missed, and for the things i wished, they're all coming true, i've got my love to give, and a place to live, guess i'm gonna stay, it'd be a peaceful life, with a forever wife, and a kid someday, it's earlier nights, and pillow fights, and your soft laugh, fantasy world and disney girls, i'm coming back
beach boys-student demonstration time	https://www.azlyrics.com/b/beachboys.html	student demonstration time	https://www.azlyrics.com/lyrics/beachboys/studentdemonstrationtime.html	, starting out with berkeley free speech, and later on at people's park, the winds of change fanned into flames, student demonstrations spark, down to isla vista where police felt so harassed, they called the special riot squad of the l. a. county sheriff, well there's a riot going on, there's a riot going on, there's a riot going on, student demonstration time, the violence spread down south to where jackson state brothers, learned not to say nasty things about southern policemen's mothers, nothing much was said about it and really next to nothing done, the pen is mightier than the sword, but no match for a gun, well there's a riot going on, there's a riot going on, well there's a riot going on, 'cause it's student demonstration time, america was stunned on may 4, 1970, when rally turned to riot up at kent state university, they said the students scared the guard, though the troops were battle dressed, four martyrs earned a new degree, the bachelor of bullets, i know we're all fed up with useless wars and racial strife, but next time there's a riot, well, you best stay out of sight, well there's a riot going on, there's a riot going on, well there's a riot going on, student demonstration time, stay away when there's a riot going on, student demonstration, stay away when there's a riot going on, student demonstration, stay away when there's a riot going on, student demonstration, stay away when there's a riot going on, it's student demonstration, stay away when there's a riot going on, student demonstration, stay away when there's a riot going on, student demonstration, stay away when there's a riot going on, it's student demonstration, stay away when there's a riot going on, student demonstration
beach boys-feel flows	https://www.azlyrics.com/b/beachboys.html	feel flows	https://www.azlyrics.com/lyrics/beachboys/feelflows.html	unfolding enveloping missiles of soul, recall senses sadly, mirage like soft blue like lanterns below, to light the way gladly, whether whistling heaven's clouds disappear, where the wind withers memory, whether whiteness whisks soft shadows away, feel flows, feel goes, unbending never ending tablets of time, record all the yearning, unfearing all appearing message divine, eases the burning, whether willing witness waits at my mind, whether hope dampens memory, whether wondrous will stands tall at my side, feel flows, feel goes, encasing all embracing wreath of repose, engulfs all the senses, imposing, unclosing thoughts that compose, retire the fences, whether wholly heartened life fades away, whether harps heal the memory, whether wholly heartened life fades away, whether wondrous will stands tall at my side, whether whiteness whisks soft shadows away, feel goes, feel flows, feel goes, feelings to grow, white hot glistening shadowy flows, white hot glistening shadowy flows, white hot glistening shadowy flows
beach boys-looking at tomorrow (a welfare song)	https://www.azlyrics.com/b/beachboys.html	looking at tomorrow (a welfare song)	https://www.azlyrics.com/lyrics/beachboys/lookingattomorrowawelfaresong.html	i've been laying on my back, like a freight train off a track, trying to find a job to fit my trade, with the morning sun come 'round, well i'll be covering plenty of ground, and i don't need nobody to pay my aid, mmmm pay my aid, now bess and me were feeling bad, and all the good jobs they were had, i had to take to sweeping up some floors, well i don't mind that so much, or the changing of my luck, but you know i could be doing so much more, ba ba ba ba ba ba ba ba ba ba, ba ba ba ba ba ba ba ba ba ba, bip bip bip bip bip bip bip bip bip bip, well i'll be coming home tonight, everything will be all right, and we'll be looking at tomorrow
beach boys-'til i die	https://www.azlyrics.com/b/beachboys.html	'til i die	https://www.azlyrics.com/lyrics/beachboys/tilidie.html	i'm a cork on the ocean, floating over the raging sea, how deep is the ocean?, how deep is the ocean?, i lost my way, hey hey hey, i'm a rock in a landslide, rolling over the mountainside, how deep is the valley?, how deep is the valley?, it kills my soul, hey hey hey, i'm a leaf on a windy day, pretty soon i'll be blown away, how long will the wind blow?, how long will the wind blow?, ohhhh, until i die, until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die, these things i'll be until i die
beach boys-surf's up	https://www.azlyrics.com/b/beachboys.html	surf's up	https://www.azlyrics.com/lyrics/beachboys/surfsup.html	a diamond necklace played the pawn, hand in hand some drummed along, oh, to a handsome mannered baton, a blind class aristocracy, back through the opera glass you see, the pit and the pendulum drawn, columnated ruins domino, canvass the town and brush the backdrop, are you sleeping?, hung velvet overtaken me, dim chandelier awaken me, to a song dissolved in the dawn, the music hall a costly bow, the music all is lost for now, to a muted trumpeter swan, columnated ruins domino, canvass the town and brush the backdrop, are you sleeping, brother john?, dove nested towers the hour was, strike the street quicksilver moon, carriage across the fog, two-step to lamp lights cellar tune, the laughs come hard in auld lang syne, the glass was raised, the fired-roast, the fullness of the wine, the dim last toasting, while at port adieu or die, a choke of grief heart hardened i, beyond belief a broken man too tough to cry, surf's up, aboard a tidal wave, come about hard and join, the young and often spring you gave, i heard the word, wonderful thing, a children's song, child, child, child, child, child, a child is the father of the man, child, child, child, child, child, a child is the father of the man, a children's song, have you listened as they played, their song is love, and the children know the way, that's why the child is the father to the man, child, child, child, child, child, child, child, child, child, child, na na na na na na na na, child, child, child, child, child, that's why the child is the father to the man, child, child, child, child, child
beach boys-you need a mess of help to stand alone	https://www.azlyrics.com/b/beachboys.html	you need a mess of help to stand alone	https://www.azlyrics.com/lyrics/beachboys/youneedamessofhelptostandalone.html	i need a breeze blowing softly, to keep my wind vane from standing, i need a whole lot of sunshine, to keep my sundial advancing, i need some soil 'fore my grass will grow, i need some spark to make my candle glow, relief i cried, ain't no shuck 'n' jive, i need a mess of help to stand alone, i need a spark by a fire, to stop the cold of my winter, i need a burst of your raindrops, to keep a flow in my river, i need a call for my phone will ring, i need your song for my voice will sing, please realize, i'm not half alive, without a mess of help to stand alone,, i need the warmth of your smile, to heat my frostbitten sorrow, i need your hand on my shoulder, to lead todays to tomorrows, i need your strength to lock me to the track, i need your trust to bust the things i lack, belief i cried, ain't no shuck 'n' jive, i need a mess of help to stand alone,,
beach boys-here she comes	https://www.azlyrics.com/b/beachboys.html	here she comes	https://www.azlyrics.com/lyrics/beachboys/hereshecomes.html	here she comes, breathing life in to my thoughts, there she goes, leaves a portrait in my soul, rolling in madness, she does everything to me, wherever she goes you know the devil dances, and the gods lay down in defeat, am i living, crazy woman can't you see, that i'm giving, giving to you can you dig, me, i wanna live, to learn the truth before my door, don't you know, i'm a simple man for all i know, this might be the hard way, but it's easier for me, to take all the changes that are always amazin', but to never let 'em fence me in, am i living, crazy woman can't you see, that i'm giving, giving to you can you dig, me, me i'm only searchin' for the things i really need, i can't rely on anyone to sow and grow my seeds, i started out on empty promise i was living on my dreams, i was a runaway son and now i'm up out of the water, and i can barely barely breathe, rolling down the road, rolling down the road, rolling down the road, rolling down the road, rolling down the road, listen listen, hear the music play, listen listen, hear the music play yeah, listen listen, hear the music play, listen listen, hear the music play, am i living, crazy woman can't you see, that i'm giving, giving to you can you dig, me
beach boys-marcella	https://www.azlyrics.com/b/beachboys.html	marcella	https://www.azlyrics.com/lyrics/beachboys/marcella.html	, she's a bright girl, hey hey, mystic maiden's more than soft and sexy, she can mess my mind with the stuff that she knows, her new found beauty goes beyond her covering, and sets a flame in her soul, one arm over my shoulder, sandals dance at my feet, eyes that'll knock you right over, ooo marcella's so sweet, she's a bright girl bom bom bom bom bom, hey hey, brave new woman standing proud and dazzling, grips the goal that eluded her soul, direction bringing her to now's tomorrow, and my love for her still grows, one arm over my shoulder, sandals dance at my feet, eyes that'll knock you right over, ooo marcella's so sweet, she's a bright girl, hey hey, one arm over my shoulder, sandals dance at my feet, eyes that knock you right over, ooo marcella's so sweet, one arm over my shoulder, sandals dance at my feet, eyes that knock you right over, ooo marcella's so sweet, when she puts one arm over my shoulder, sandals dance at my feet, eyes that knock you right over, ooo marcella's so sweet, when she puts one arm over my shoulder, sandals dance at my feet, eyes that knock you right over, ooo marcella's so sweet, when she puts one arm over my shoulder, sandals dance at my feet, eyes that knock you right over, ooo marcella's so sweet
beach boys-cuddle up	https://www.azlyrics.com/b/beachboys.html	cuddle up	https://www.azlyrics.com/lyrics/beachboys/cuddleup.html	the night has come, cuddle up to me, keep warm, mmm close to me, in dreams, we'll dream, making love to wake, to find, mmm we're still one, your love, your love, your love, your love for me, is so, warm and good to me, growing every day, honey, honey, i'm in love, ooooo, i know a man, who's so in love, mm mm, the night, has come, cuddle up, to me, keep warm, mm close to me, your love, your love, your love, your love for me, is so warm and good to me, growing every day, honey, honey, i'm in love, ooooo oooo oooooooo, i know a man, who's so in love, mm mm
beach boys-sail on sailor	https://www.azlyrics.com/b/beachboys.html	sail on sailor	https://www.azlyrics.com/lyrics/beachboys/sailonsailor.html	i sailed an ocean, unsettled ocean, through restful waters and deep commotion, often frightened, unenlightened, sail on, sail on sailor, i wrest the waters, fight neptune's waters, sail through the sorrows of life's marauders, unrepenting, often empty, sail on, sail on sailor, caught like a sewer rat alone but i sail, bought like a crust of bread, but oh do i wail, seldom stumble, never crumble, try to tumble, life's a rumble, feel the stinging i've been given, never ending, unrelenting, heartbreak searing, always fearing, never caring, persevering, sail on, sail on, sailor, i work the seaways, the gale-swept seaways, past shipwrecked daughters of wicked waters, uninspired, drenched and tired, wail on, wail on, sailor, always needing, even bleeding, never feeding all my feelings, damn the thunder, must i blunder, there's no wonder all i'm under, stop the crying and the lying, and the sighing and my dying, sail on, sail on sailor, sail on, sail on sailor, sail on, sail on sailor, sail on, sail on sailor, sail on, sail on sailor, sail on, sail on sailor, sail on, sail on sailor
